Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,balance_pct_of_max,balance_pct_of_min,distance_from_min,distance_from_max,balance_volatility_30d,balance_volatility_90d,balance_ma30_ratio,balance_ma90_ratio,balance_change_7d,balance_pct_change_7d,decay_volatility_30d,decay_acceleration,decay_spike_flag,Predicted_Decay,Stress_P90,Stress_P95,Stress_P85,inflow_outflow_ratio,net_flow,net_flow_pct_balance,outflow_volatility_30d,inflow_consistency,quarter,days_since_start,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2019-10-06,13297.08822996146,357.63165802468234,307.91586970683676,49.71578831784558,49.71578831784558,0.0231566388356384,0.0197188036464205,0.0197552364481104,13245.727929646202,13346.56959693066,6,Sunday,10,October,2019,0.5845655949521437,1.3980775482437884,3786.1077792241213,9449.86839010792,270.0582023071611,258.07370078823027,1.0038774992652768,0.9962925779085152,-223.02592372308936,-0.016495860995545675,0.005399820849376658,0.0082923262098393,0,0.0214122860076191,0,0,0,1.161458999710471,49.71578831784558,0.0037388477430588332,74.89723176943004,1.6036390206037139,4,1009,0,0,1,0,0,0,0
2019-10-07,13346.804018279305,255.82485078995504,291.6076519991732,-35.78280120921815,-35.78280120921815,0.0218485003301013,0.0200180631875542,0.0197640223323086,13245.66587016198,13345.98470330465,0,Monday,10,October,2019,0.5867511967075003,1.4033047473296607,3835.8235675419655,9400.152601790076,270.03394427682014,258.0121640459448,1.0076355654074858,1.0000613903726754,-314.37315430237504,-0.023012157029434488,0.005254018101913683,-0.0013081385055370987,0,0.0214811745838184,0,0,0,0.8772912817482594,-35.78280120921815,-0.002681001471229465,73.1033754847253,1.6752049251881906,4,1010,0,0,1,0,0,0,0
2019-10-08,13311.021217070089,247.5503901839881,274.41806883999885,-26.867678656010753,-26.867678656010753,0.0206158539127023,0.0202061703024671,0.0197726860908996,13247.38233314368,13345.279183004464,1,Tuesday,10,October,2019,0.5851781158858819,1.399542485237487,3800.0407663327496,9435.935402999292,270.2886321107575,258.02007870540575,1.0048038836900774,0.9974329524722118,-243.45041873789705,-0.017960893296257607,0.005167457905493717,-0.0012326464173990012,0,0.0214985517560426,0,0,0,0.9020921662717621,-26.867678656010753,-0.002018453597050508,71.99865281305928,1.7431373617185866,4,1011,0,0,1,0,0,0,0
2019-10-09,13284.153538414075,236.5437227406439,281.2872421811402,-44.7435194404963,-44.7435194404963,0.0211746455178898,0.0201447622809923,0.0197788411268868,13251.664770618316,13344.68871667626,2,Wednesday,10,October,2019,0.5839969610129567,1.396717573673934,3773.173087676736,9462.803081655306,269.8029355092984,258.09934846100174,1.0024516744392593,0.9954637249659831,-244.98441295025623,-0.01810791004060619,0.005143796756832787,0.0005587916051875003,0,0.0212496056593706,0,0,0,0.84093299399735,-44.7435194404963,-0.0033681874656981713,71.75053959274955,1.726509236979453,4,1012,0,0,1,0,0,0,0
2019-10-10,13239.410018973578,374.3115446402991,219.09429797368352,155.21724666661555,155.21724666661555,0.0165486451178486,0.0199905408382676,0.0198162882484043,13253.780159518536,13343.86640509512,3,Thursday,10,October,2019,0.582029949768867,1.392013167049165,3728.429568236239,9507.546601095803,269.4373481683711,258.3179003440034,0.9989157704162885,0.9921719550428311,-263.1698516688957,-0.019490338453104328,0.005181057188619275,-0.0046260004000412,0,0.0208215337572442,0,0,0,1.7084495037167031,155.21724666661555,0.011723879420923712,72.2555672314471,1.7395723385094723,4,1013,0,0,1,0,0,0,0
2019-10-11,13394.627265640194,81.22413390974283,187.47420267486336,-106.25006876512052,-106.25006876512052,0.0139962239304538,0.0197524850136501,0.01983274852808,13261.887757952867,13345.839903675302,4,Friday,10,October,2019,0.5888535987193235,1.4083329615719875,3883.646814902855,9352.329354429186,269.9094438159569,258.01616646026974,1.010009095998247,1.0036556231992155,-109.70277155841177,-0.00812352565852792,0.005289457771868903,-0.0025524211873948002,0,0.015553086174902,0,0,0,0.43325499055787375,-106.25006876512053,-0.0079322900636192,73.59995832103876,1.6682304685835538,4,1014,0,0,1,0,0,0,0
2019-10-12,13288.377196875075,76.25290277524384,168.32917727191642,-92.07627449667258,-92.07627449667258,0.0126673990945637,0.0195343424880846,0.0197264682097714,13268.017100999465,13347.609048552104,5,Saturday,10,October,2019,0.5841826411692759,1.397161656014643,3777.396746137736,9458.579423194305,268.29505583091077,257.05781305397727,1.0015345243920493,0.9955623624080109,-112.98104040532053,-0.008430566395205008,0.005445184282076903,-0.0013288248358900995,0,0.0143349188196474,0,0,0,0.45299872553922155,-92.07627449667258,-0.006929083448829662,75.57482247698162,1.5926238317975894,4,1015,0,0,1,0,0,0,0
2019-10-13,13196.300922378405,272.03548825505925,283.9822112667458,-11.946723011686572,-11.946723011686572,0.0215198344549089,0.0198125524298303,0.0197462511775507,13270.787588832844,13348.218231271834,6,Sunday,10,October,2019,0.5801347908992563,1.3874806063086125,3685.3204716410655,9550.655697690976,267.0674223190414,256.62842683273436,0.9943871706214996,0.9886189073132231,-100.78730758305574,-0.007579652465263709,0.0053207830079242645,0.0088524353603452,0,0.0214564392416577,0,0,0,0.957931438879934,-11.946723011686572,-0.0009053084710600387,73.86311199103447,1.6669245320769637,4,1016,0,0,1,0,0,0,0
2019-10-14,13184.354199366717,276.67036514389446,272.794730608129,3.875634535765471,3.875634535765471,0.0206907920162848,0.0201106690227672,0.0197725512969504,13276.17570860114,13348.887491210817,0,Monday,10,October,2019,0.5796095899586985,1.3862245083622897,3673.3737486293776,9562.602420702664,263.49656939347216,256.11546628904136,0.9930837380244271,0.9876743817076568,-162.44981891258794,-0.012171439596333489,0.0050992492095351906,-0.0008290424386241009,0,0.0214876703552892,0,0,0,1.0142071458899726,3.875634535765471,0.00029395710075444035,70.85575873461829,1.7516626473647725,4,1017,0,0,1,0,0,0,0
2019-10-15,13188.229833902482,246.78803466173468,257.0535426586471,-10.26550799691239,-10.26550799691239,0.01949113307063,0.0203446005854078,0.0197744864178731,13284.161554571916,13348.202695507396,1,Tuesday,10,October,2019,0.5797799703133323,1.3866319988997626,3677.2493831651427,9558.726786166899,256.77266971584703,256.46537043862696,0.9927784888586801,0.9880154006307713,-122.79138316760691,-0.009224790582569198,0.004893623204792952,-0.0011996589456548003,0,0.0215837784777394,0,0,0,0.9600647091234824,-10.26550799691239,-0.000778384068688524,68.0152223043981,1.8354077455728808,4,1018,0,0,1,0,0,0,0
2019-10-16,13177.96432590557,608.4926775940593,237.953072697488,370.5396048965713,370.5396048965713,0.0180568915511262,0.0202683995644533,0.0197636022937455,13294.4635504188,13347.687518266004,2,Wednesday,10,October,2019,0.5793286788210956,1.3855526666426854,3666.983875168231,9568.99229416381,245.4896141364873,256.7633920390995,0.9912370120034245,0.9872844496750338,-106.18921250850508,-0.007993675487221297,0.004911416348793922,-0.0014342415195038004,0,0.0213266507730383,0,0,0,2.557196134078259,370.5396048965713,0.028118121716884246,68.2621847695892,1.7751170143095296,4,1019,0,0,1,0,0,0,0
2019-10-17,13548.50393080214,265.0452638727076,270.01852941063896,-4.973265537931354,-4.973265537931354,0.0199297672119177,0.0203272690641842,0.0198401085073844,13316.325038683184,13351.230123800957,3,Thursday,10,October,2019,0.5956183131262689,1.424511805168498,4037.5234800648013,9198.45268926724,237.54792432548166,257.3156932399352,1.0174356582198534,1.014775702700945,309.09391182856234,0.023346501950282983,0.004895878541903113,0.001872875660791501,0,0.0213996445829172,0,0,0,0.98158176200431,-4.973265537931354,-0.0003670711957077988,67.92741316680478,1.7602732422680505,4,1020,0,0,1,0,0,0,0
2019-10-18,13543.530665264208,105.61555508806406,189.73139014340185,-84.1158350553378,-84.1158350553378,0.0140090050986494,0.0201431712903916,0.0198649163351348,13333.0753140487,13355.731532983476,4,Friday,10,October,2019,0.5953996787998842,1.4239889079168746,4032.5502145268692,9203.425954805172,235.17089741185282,257.0942292595261,1.015784456793232,1.0140613138124963,148.90339962401413,0.011116651226718455,0.005028848922378027,-0.0059207621132683005,0,0.0161024278987185,0,0,0,0.5566583105106552,-84.1158350553378,-0.006210775988500105,69.48750124481185,1.6989274282110556,4,1021,0,0,1,0,0,0,0
2019-10-19,13459.41483020887,84.46479811410369,183.18704141614575,-98.72224330204207,-98.72224330204207,0.0136103273230715,0.0199579094811668,0.0197927343628494,13347.391458343682,13360.192067452055,5,Saturday,10,October,2019,0.5917017847712331,1.4151448317996942,3948.4343794715314,9287.54178986051,229.07396147535428,255.34660462476958,1.0083929037531272,1.007426746730576,171.03763333379538,0.012871220526011085,0.00516649721366314,-0.00039867777557789884,0,0.0149375973708789,0,0,0,0.46108500612892767,-98.72224330204206,-0.007334809465896374,71.16505578867722,1.6206201773476412,4,1022,0,0,1,0,0,0,0
2019-10-20,13360.69258690683,307.4499023884051,290.4831565773864,16.96674581101871,16.96674581101871,0.0217416241476922,0.0202418599848156,0.0198154621219445,13357.189654351623,13363.099698922048,6,Sunday,10,October,2019,0.5873617649193054,1.4047650140917953,3849.71213616949,9386.264033162552,222.85814407083896,253.82443608614065,1.0002622507163448,0.9998198687378339,164.39166452842437,0.012457404957297413,0.005015470461841668,0.0081312968246207,0,0.0220628657296872,0,0,0,1.0584087077919737,16.96674581101871,0.0012699001717654764,69.01769161341933,1.7069703479162528,4,1023,0,0,1,0,0,0,0
2019-10-21,13377.659332717849,305.9038834198198,271.844885170836,34.05899824898381,34.05899824898381,0.0203208108690571,0.0204991233054602,0.0198283790982977,13370.733288203037,13366.17609192334,0,Monday,10,October,2019,0.588107655725465,1.4065489254244807,3866.6788819805097,9369.297287351532,210.6108465675592,252.28260877659307,1.000518000349384,1.0008591268524023,193.3051333511321,0.01466170662802857,0.004803592540771068,-0.001420813278635101,0,0.0220616883449985,0,0,0,1.1252883541567467,34.05899824898381,0.0025459609489146915,65.98259025112898,1.7821029053028088,4,1024,0,0,1,0,0,0,0
2019-10-22,13411.718330966833,299.9162897279126,279.062478952342,20.853810775570594,20.853810775570594,0.0208073620445788,0.0204709312513756,0.0198460732227576,13387.251348537604,13369.021577939782,1,Tuesday,10,October,2019,0.5896049548506997,1.4101299440613495,3900.7378802294934,9335.238289102548,192.3738692561736,251.32353598160887,1.0018276330063753,1.0031937081392333,223.48849706435067,0.016946057194866082,0.004799065958557504,0.0004865511755216996,0,0.0218582988021951,0,0,0,1.0747281069596317,20.853810775570594,0.0015548947764150718,65.98096008331325,1.7854911900243917,4,1025,0,0,1,0,0,0,0
2019-10-23,13432.572141742405,349.9386430755042,282.562421011279,67.3762220642252,67.3762220642252,0.0210356153705813,0.0205077343624951,0.0198100692510975,13404.34583394132,13365.79464896654,2,Wednesday,10,October,2019,0.5905217285151456,1.412322547745437,3921.5916910050655,9314.384478326976,170.9952276857743,248.5770072732882,1.002105757949755,1.0049961483420689,254.60781583683456,0.019320724319788818,0.004799020230275679,0.00022825332600250048,0,0.0217561144136441,0,0,0,1.2384472139751936,67.3762220642252,0.005015883879368878,65.92002025330616,1.7919826249107507,4,1026,0,0,1,0,0,0,0
2019-10-24,13499.948363806629,555.3503416397384,304.25167147732355,251.0986701624149,251.0986701624149,0.0225372470529607,0.0205879047382522,0.0198649225184507,13422.284736694555,13361.738965865488,3,Thursday,10,October,2019,0.5934837169336217,1.4194065936451425,3988.9679130692894,9247.008256262752,149.89237544389846,243.2621926221813,1.0057861704348852,1.0103436684621827,-48.55556699551198,-0.0035838323731908206,0.004812599443624841,0.0015016316823794028,0,0.0216771092389466,0,0,0,1.8252992298881412,251.09867016241486,0.018599972636607304,66.07324610752015,2.006583729785986,4,1027,0,0,1,0,0,0,0
2019-10-25,13751.047033969044,139.22415560468352,235.6638284736628,-96.43967286897929,-96.43967286897929,0.0171378825111648,0.0203549384030969,0.0198665665484988,13430.596710449934,13361.61570245573,4,Friday,10,October,2019,0.604522497828859,1.445807517447162,4240.0665832317045,8995.909586100337,160.95310232594423,243.05975177467226,1.023859723467817,1.0291455270219858,207.51636870483526,0.015322176604736004,0.00480453252030687,-0.0053993645417959,0,0.0164677994533939,0,0,0,0.5907743946383476,-96.43967286897927,-0.007013260345248295,65.8065636422075,1.9388650122050606,4,1028,0,0,1,0,0,0,0
2019-10-26,13654.607361100065,96.61635494157524,178.58445803994803,-81.96810309837278,-81.96810309837278,0.0130786959534778,0.0199800248799056,0.0197163425649925,13432.731440238991,13361.328437413957,5,Saturday,10,October,2019,0.6002828241670255,1.4356676929181882,4143.6269103627255,9092.349258969316,163.5516568780755,242.69368600932654,1.0165175580147776,1.02194983268766,195.1925308911941,0.014502304398338106,0.004921379157638951,-0.004059186557687002,0,0.0150672308698114,0,0,0,0.5410121127111905,-81.9681030983728,-0.006002963024179492,67.10165610049997,1.8643973483227856,4,1029,0,0,1,0,0,0,0
2019-10-27,13572.63925800169,130.3210566203551,225.73946769331135,-95.41841107295627,-95.41841107295627,0.0166319507504944,0.0198964167637957,0.0197040266330913,13427.765232510108,13359.263404120107,6,Sunday,10,October,2019,0.5966793485695008,1.4270494328425911,4061.6588072643517,9174.31736206769,156.59080416730328,240.0526491425917,1.0107891389954322,1.0159721271620243,211.9466710948618,0.015863449421968268,0.004957313604173354,0.003553254797016599,0,0.0217583556759704,0,0,0,0.5773073621198076,-95.41841107295625,-0.007030203135819936,67.54908368183501,1.8357665342040301,4,1030,0,0,1,0,0,0,0
2019-10-28,13477.220846928734,384.2282131220884,334.72361746652115,49.50459565556724,49.50459565556724,0.0248362493475648,0.020132947619085,0.0196995607941135,13422.36848359141,13357.08540115868,0,Monday,10,October,2019,0.5924845715421084,1.4170169854448509,3966.240396191395,9269.735773140646,151.77110607706294,238.05283243516342,1.0040866381670552,1.0089941362327168,99.56151421088543,0.007442371773318079,0.005019783585719878,0.008204298597070402,0,0.0216669879070414,0,0,0,1.1478969306984101,49.50459565556724,0.003673205048565234,68.46847159744976,1.9075104058535675,4,1031,0,0,1,0,0,0,0
2019-10-29,13526.725442584302,353.4222038767348,326.61085934070104,26.811344536033744,26.811344536033744,0.0241455968576458,0.0199657307307899,0.0195823514752723,13422.588859888068,13354.0896808268,1,Tuesday,10,October,2019,0.5946608888614939,1.4222219793896897,4015.744991846963,9220.231177485079,151.92265414742226,234.12710589890477,1.0077583083102124,1.012927557466187,115.00711161746949,0.008575121306561018,0.004786782964821888,-0.0006906524899190011,0,0.0213042116276337,0,0,0,1.0820895685775889,26.811344536033744,0.001982101629092532,65.28561112894934,1.976955185398996,4,1032,0,0,1,0,0,0,0
2019-10-30,13553.536787120336,415.7351441066264,333.5127782775349,82.22236582909147,82.22236582909147,0.0246070662968551,0.0195951060318746,0.0195680560972506,13419.000847039357,13352.416576749987,2,Wednesday,10,October,2019,0.595839567178064,1.4250409678919693,4042.556336382997,9193.419832949045,147.2941057484801,232.12715263352922,1.0100257792375549,1.015062457736718,120.96464537793145,0.009005322592091414,0.0038664184036389816,0.00046146943920929995,0,0.0207125025721624,0,0,0,1.2465343794433856,82.22236582909153,0.006066487819417427,52.094597589712144,1.9681973233857237,4,1033,0,0,1,0,0,0,0
2019-10-31,13635.759152949428,342.9215786141819,445.76303345908855,-102.84145484490664,-102.84145484490664,0.0326907382609988,0.0198194432843764,0.0197408046857151,13421.710430944073,13352.102926288182,3,Thursday,10,October,2019,0.5994542206546766,1.4336859615658568,4124.778702212088,9111.197467119953,150.58307677072423,231.7201415078363,1.0159479466575185,1.0212443109693807,135.81078914279897,0.010060096933919294,0.004406079410868192,0.008083671964143703,1,0.0208160667179296,0,0,0,0.7692911993018702,-102.84145484490665,-0.007542041018131503,59.86257829046693,1.9680478035955313,4,1034,0,0,1,0,0,0,0
2019-11-01,13532.91769810452,117.4552220419978,244.88290970726732,-127.4276876652695,-127.4276876652695,0.0180953520275651,0.0196286696473156,0.0197722152033199,13421.836422502076,13351.943967786943,4,Friday,11,November,2019,0.5949331123340069,1.4228730432366077,4021.937247367181,9214.03892196486,150.6776114518112,231.58965606350014,1.008276160735815,1.013554110978461,-218.12933586452345,-0.015862743784213706,0.004350506300686358,-0.014595386233433701,0,0.0156656344628552,0,0,0,0.4796382980845973,-127.42768766526952,-0.00941612817782211,59.01933374332632,1.8885184909306536,4,1035,0,0,1,0,0,0,0
2019-11-02,13405.49001043925,101.29190191072298,213.58049326042223,-112.28859134969927,-112.28859134969927,0.0159323152748687,0.0194027353607339,0.0196760487997206,13418.600093828634,13351.558085271636,5,Saturday,11,November,2019,0.5893311458910393,1.4094750882807239,3894.5095597019117,9341.46660963013,149.92435118431743,231.46981848981952,0.9990229917206183,1.0040393731445552,-249.11735066081383,-0.018244197293472708,0.004360936223664058,-0.002163036752696402,0,0.0144263335006576,0,0,0,0.4742563347637562,-112.28859134969925,-0.008376313828308909,59.1181916797154,1.8035241400048008,4,1036,0,0,1,0,0,0,0
2019-11-03,13293.201419089552,336.84677569653576,328.6066137978581,8.240161898677684,8.240161898677684,0.0247199003037722,0.0196832792386954,0.0196923759952133,13411.562473225,13349.362034894086,6,Sunday,11,November,2019,0.5843947232642591,1.3976688826081012,3782.2209683522124,9453.75520097983,150.71454893805026,231.07071232988747,0.9911747006083933,0.995793011257187,-279.43783891213934,-0.020588319898607654,0.004424935360106805,0.008787585028903502,0,0.0215392698483365,0,0,0,1.0250760683220654,8.240161898677684,0.000619877908932042,59.88472739991494,1.8773785389607383,4,1037,0,0,1,0,0,0,0
2019-11-04,13301.44158098823,325.13395006833343,305.6082570189876,19.52569304934582,19.52569304934582,0.0229755741254236,0.0199536546220163,0.0196965218422374,13408.23191801526,13347.419274116632,0,Monday,11,November,2019,0.5847569766433071,1.3985352666724318,3790.461130250891,9445.51503908115,152.0459423674821,230.72633126306062,0.9920354646548478,0.9965553121405603,-175.77926594050405,-0.013042693885999657,0.004367770741506207,-0.0017443261783486007,0,0.0215488743450667,0,0,0,1.0638912483576406,19.52569304934582,0.001467938112606826,59.060123037915716,1.9775058714484788,4,1038,0,0,1,0,0,0,0
2019-11-05,13320.967274037575,278.98012319292155,293.19718825112415,-14.217065058202593,-14.217065058202593,0.0220102025790996,0.0199154400801316,0.0196911430336742,13409.027886151132,13345.6786882773,1,Tuesday,11,November,2019,0.5856153636959345,1.400588229892205,3809.986823300236,9425.989346031805,151.50557982875915,230.3236064043843,0.9934327370439354,0.998148358370007,-205.75816854672667,-0.015211232712609601,0.00434372987408327,-0.0009653715463239995,0,0.0213249454124533,0,0,0,0.9515102271512044,-14.217065058202593,-0.0010672697234165196,58.77362490743446,1.9731442991951484,4,1039,0,0,1,0,0,0,0
2019-11-06,13306.750208979372,296.0318415020115,291.1706246454308,4.861216856580711,4.861216856580711,0.0218814225917421,0.019916537488853,0.019692641939618,13407.692759174468,13344.152749595927,2,Wednesday,11,November,2019,0.5849903541486943,1.3990934244794675,3795.7697582420333,9440.206411090008,152.2474978506371,230.11916521278386,0.9924712959934122,0.9971970838974631,-246.78657814096368,-0.018208278917682952,0.004344239215677464,-0.00012877998735750032,0,0.0211590629290937,0,0,0,1.0166954233879204,4.861216856580711,0.0003653196144991412,58.76738294179014,1.9816517445487514,4,1040,0,0,1,0,0,0,0
2019-11-07,13311.611425835954,287.60744207412466,284.5940227753966,3.0134192987280812,3.0134192987280812,0.0213793817796574,0.0199419884177515,0.0197726728893185,13407.712432799995,13343.211841171436,3,Thursday,11,November,2019,0.5852040625993576,1.3996045407499467,3800.6309750986147,9435.345194233427,152.23461265352947,230.07669758589128,0.9928324084033199,0.9976317234777029,-324.1477271134736,-0.02377188710049638,0.004350709232681608,-0.0005020408120847003,0,0.0209775855646319,0,0,0,1.0105884841478427,3.0134192987280812,0.0002263752450645803,58.84076367049951,1.9915819018981975,4,1041,0,0,1,0,0,0,0
2019-11-08,13314.624845134682,91.13833092500666,193.19064300571068,-102.05231208070404,-102.05231208070404,0.0145096572567949,0.0197198221423817,0.0198235699482026,13408.728143024016,13343.40822793654,4,Friday,11,November,2019,0.5853365383124414,1.3999213765708525,3803.6443943973427,9432.331774934699,151.48158986593572,230.0443072458108,0.9929819370722127,0.9978428762494431,-218.29285296983835,-0.016130509165840357,0.004454526936806538,-0.0068697245228625005,0,0.0156389601011331,0,0,0,0.4717533391216707,-102.05231208070403,-0.007664677996390948,60.30282012959949,1.9027039598486413,4,1042,0,0,1,0,0,0,0
2019-11-09,13212.572533053975,82.76595856869554,179.29816675392183,-96.5322081852263,-96.5322081852263,0.0135702692496385,0.0196205429467747,0.0198339983602856,13407.83356016003,13343.190150464574,5,Saturday,11,November,2019,0.5808501222267543,1.3891914299991721,3701.592082316636,9534.384087015405,152.59116865763468,230.16018926440185,0.9854367951220507,0.9902109153854747,-192.91747738527556,-0.01439093067355579,0.004559591795819477,-0.0009393880071563998,0,0.0145666899245842,0,0,0,0.4616107351632204,-96.5322081852263,-0.0073060872849500785,61.754999314636066,1.8042599391180565,4,1043,0,0,1,0,0,0,0
2019-11-10,13116.04032486875,268.3986960543216,308.77063890145297,-40.37194284713138,-40.37194284713138,0.0235414523936775,0.0199387172288821,0.0198684018387917,13398.547328800982,13342.895683976869,6,Sunday,11,November,2019,0.5766063805342917,1.3790418761560939,3605.0598741314116,9630.91629520063,161.6317377695759,230.43656942978012,0.9789151019883353,0.982998041468574,-177.1610942208008,-0.013327195506598666,0.004486031820225707,0.009971183144039001,0,0.0217335846806308,0,0,0,0.8692494111785789,-40.37194284713138,-0.003078058762184796,60.59166712923303,1.9002080181723646,4,1044,0,0,1,0,0,0,0
2019-11-11,13075.66838202162,229.1553875487885,271.08582543201163,-41.930437883223135,-41.930437883223135,0.0207320817194125,0.0202075399830437,0.0198802972347409,13391.457034972536,13342.14953830401,0,Monday,11,November,2019,0.5748315522123565,1.3747971042257718,3564.687931284281,9671.28823804776,171.02378633571692,231.19913975930058,0.9764186486857841,0.9800271196543445,-225.77319896660993,-0.01697358873411947,0.004271797460974127,-0.002809370674265,0,0.0217123504184722,0,0,0,0.8453241226596729,-41.930437883223135,-0.003206752929041498,57.64498942647248,2.000321731382098,4,1045,0,0,1,0,0,0,0
2019-11-12,13033.737944138396,229.3971193564862,264.8629892091657,-35.465869852679475,-35.465869852679475,0.0203213376196719,0.0201675900885358,0.0198867592224108,13386.0382690312,13341.28551353355,1,Tuesday,11,November,2019,0.572988209448594,1.370388469584958,3522.757493401057,9713.218675930984,179.7719895158468,232.21387254221904,0.9736815092103945,0.9769476810099615,-287.229329899179,-0.02156219769858503,0.004264699957829606,-0.0004107440997406023,0,0.0214497253459869,0,0,0,0.8660972982349314,-35.465869852679475,-0.002721082010754204,57.59741908322565,1.9873170268288691,4,1046,0,0,1,0,0,0,0
2019-11-13,12998.272074285718,248.68907519570087,244.0518460501598,4.637229145541056,4.637229145541056,0.0187757145453943,0.0201037541728395,0.0198923664152786,13379.8355315285,13339.989445471503,2,Wednesday,11,November,2019,0.5714290615394892,1.3666595301726254,3487.291623548379,9748.684545783663,189.89588957756868,233.81153048203512,0.9714822012315728,0.9743839848912484,-308.4781346936543,-0.023182079008704504,0.004270926705244122,-0.0015456230742775974,0,0.0211923333032848,0,0,0,1.019001000076795,4.637229145541056,0.00035675735351892006,57.787150836106086,1.9802242106353825,4,1047,0,0,1,0,0,0,0
2019-11-14,13002.90930343126,255.8393122827559,264.40668922528863,-8.56737694253269,-8.56737694253269,0.0203344254008997,0.0201318639171818,0.0199783235807907,13373.658180512792,13337.23880816147,3,Thursday,11,November,2019,0.5716329230592079,1.3671470960097714,3491.92885269392,9744.047316638122,199.13336941070534,236.31926561466992,0.9722776766029684,0.9749326296440292,-308.7021224046948,-0.02319043972434076,0.00426953051038534,0.001558710855505397,0,0.0210140053256372,0,0,0,0.967597729968046,-8.567376942532718,-0.000658881542784577,57.750366749916374,1.9829068376925916,4,1048,0,0,1,0,0,0,0
2019-11-15,12994.341926488729,79.47789830927998,169.48456578779974,-90.00666747851976,-90.00666747851976,0.0130429510587456,0.0199647325674358,0.0199931115512072,13367.537433865566,13335.412411642228,4,Friday,11,November,2019,0.5712562846769562,1.3662463080219391,3483.3614757513897,9752.614693580652,207.98124046895748,238.34101291665348,0.9720819553172616,0.9744237017480064,-320.28291864595303,-0.024054971309461104,0.0044479635834328455,-0.007291474342154099,0,0.0157350290267812,0,0,0,0.46893885552262576,-90.00666747851976,-0.006926604516619869,60.324735153715935,2.0503239887175484,4,1049,0,0,1,0,0,0,0
2019-11-16,12904.33525901021,73.08219959618988,153.95186892587378,-80.8696693296839,-80.8696693296839,0.0119302440486719,0.0196980817953276,0.0198968784677478,13346.065144805832,13333.47961546067,5,Saturday,11,November,2019,0.5672994183153653,1.3567828601739793,3393.3548082728703,9842.621361059171,221.4688661139751,241.13847014058203,0.9669018635078714,0.9678145263781818,-308.23727404376586,-0.023329088508134754,0.004683668343115931,-0.0011127070100736998,0,0.0144661071151404,0,0,0,0.4747081026432891,-80.8696693296839,-0.006266860532255482,63.74612626691194,1.9326072060684054,4,1050,0,0,1,0,0,0,0
2019-11-17,12823.465589680529,267.1871813826037,249.56658105120536,17.62060033139832,17.62060033139832,0.0194617109786639,0.0198798386579948,0.0198970569131806,13322.062975619712,13330.561307094336,6,Sunday,11,November,2019,0.5637442319807535,1.3482800912167145,3312.4851389431897,9923.491030388852,237.75094477890414,245.7117280772406,0.962573560352353,0.9619599125849309,-292.5747351882219,-0.022306635839894784,0.004559434841298556,0.007531466929992001,0,0.0214761637028702,0,0,0,1.0706048071708085,17.62060033139832,0.0013740903508625787,62.29144100412917,2.01722493635745,4,1051,0,0,1,0,0,0,0
2019-11-18,12841.086190011923,243.54849535162623,236.02117896434535,7.527316387280877,7.527316387280877,0.018380156901986,0.0200388329772919,0.0198844248208237,13301.45202094648,13327.86147821846,0,Monday,11,November,2019,0.5645188674902725,1.3501327498803153,3330.1057392745843,9905.870430057457,251.8188068702306,249.75225573603703,0.9653898063001246,0.9634768646866516,-234.58219200969688,-0.01794035954079687,0.004414118544698481,-0.0010815540766778986,0,0.0213569254228616,0,0,0,1.0318925463397417,7.527316387280877,0.0005861900057283151,60.62085359360052,2.128101226672466,4,1052,0,0,1,0,0,0,0
2019-11-19,12848.613506399206,378.3467791583256,234.0029444917427,144.3438346665829,144.3438346665829,0.0182123109528665,0.019921189204131,0.0198767504097845,13284.382718262894,13325.314360641758,1,Tuesday,11,November,2019,0.5648497828084404,1.3509241842047017,3337.633055661867,9898.343113670175,264.69117177752474,253.47188890942874,0.9671968791395472,0.9642259205793631,-185.1244377391904,-0.01420348011695649,0.004414202456521653,-0.00016784594911950154,0,0.0210300220594251,0,0,0,1.6168462323416464,144.3438346665829,0.011234195393510199,60.7381147590972,2.114015920000471,4,1053,0,0,1,0,0,0,0
2019-11-20,12992.95734106579,232.49882082869567,257.0665143849098,-24.567693556214124,-24.567693556214124,0.0197850656811148,0.0199033310311996,0.0198615513413413,13271.559318541154,13320.052219500583,2,Wednesday,11,November,2019,0.5711954156364923,1.3661007304518757,3481.976890328451,9753.99927900359,269.29512796016786,255.4153572987034,0.979007592793852,0.9754434237160178,-5.314733219927803,-0.00040887997955063593,0.004413613662123131,0.001572754728248301,0,0.0209369447539546,0,0,0,0.904430596046327,-24.567693556214124,-0.001890846934328415,60.7402383597373,2.1003484458604573,4,1054,0,0,1,0,0,0,0
2019-11-21,12968.389647509575,341.6988810759022,249.7244909018182,91.974390174084,91.974390174084,0.0192563994211706,0.019851632277086,0.019902935650858,13256.781695759248,13312.915400996537,3,Thursday,11,November,2019,0.5701153725359336,1.363517643073717,3457.409196772236,9778.566972559805,273.4701691457875,256.1753668267705,0.9782456968162999,0.9741209387193153,-34.51965592168381,-0.0026547640313521192,0.004411742351855523,-0.0005286662599442021,0,0.0206444793653474,0,0,0,1.3683034444957372,91.974390174084,0.007092198235402849,60.73324358373698,2.097060840716059,4,1055,0,0,1,0,0,0,0
